zipcode,city,state,county,population,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,crime_count,crime_rate
94903,San Rafael,CA,Marin,87120,546250,62,74,34,0,10,20,478,1120,947535,82,,
94904,Greenbrae,CA,Marin,35985,1295000,8,67,12,0,2,7,741,1496,1413325,15,,
94912,San Rafael,CA,Marin,,,,,,,,,,,,,,
94913,San Rafael,CA,Marin,,,,,,,,,,,,,,
94914,Kentfield,CA,Marin,,,,,,,,,,,,,,
94915,San Rafael,CA,Marin,,,,,,,,,,,,,,
94920,Belvedere Tiburon,CA,Marin,37422,,,,,,,,,,,,,
94922,Bodega,CA,Sonoma,1275,1595000,1,237,0,0,0,0,790,2020,1595000,1,,
94923,Bodega Bay,CA,Sonoma,4233,,,,,,,,,,,,,
94924,Bolinas,CA,Marin,4914,,,,,,,,,,,,,
94925,Corte Madera,CA,Marin,27759,,,,,,,,,,,,,
94926,Rohnert Park,CA,Sonoma,,,,,,,,,,,,,,
94927,Rohnert Park,CA,Sonoma,,,,,,,,,,,,,,
94928,Rohnert Park,CA,Sonoma,129510,758038,16,34,20,2,6,20,415,1794,702948,35,,
94929,Dillon Beach,CA,Marin,792,1500000,1,32,0,0,0,1,668,2244,1500000,1,,
94930,Fairfax,CA,Marin,25500,1316500,5,53,4,0,0,2,669,1646,1378798,7,,
94931,Cotati,CA,Sonoma,25410,,,,,,,,,,,,,
94933,Forest Knolls,CA,Marin,2595,697500,2,91,0,0,0,1,398,1636,697500,3,,
94937,Inverness,CA,Marin,2511,,,,,,,,,,,,,
94938,Lagunitas,CA,Marin,2436,,,,,,,,,,,,,
94939,Larkspur,CA,Marin,20577,,,,,,,,,,,,,
94940,Marshall,CA,Marin,804,,,,,,,,,,,,,
94941,Mill Valley,CA,Marin,91488,2117500,28,45,28,0,6,18,1065,2218,3138128,44,,
94942,Mill Valley,CA,Marin,,,,,,,,,,,,,,
94945,Novato,CA,Marin,51501,845725,15,53,16,0,4,13,585,1577,938519,27,,
94946,Nicasio,CA,Marin,2097,9334375,2,374,0,0,0,0,1460,5080,9334375,2,,
94947,Novato,CA,Marin,72849,,,,,,,,,,,,,
94948,Novato,CA,Marin,,,,,,,,,,,,,,
94949,Novato,CA,Marin,51606,1222125,16,85,16,0,8,13,593,1889,1274860,29,,
94950,Olema,CA,Marin,267,,,,,,,,,,,,,
94951,Penngrove,CA,Sonoma,12372,3495000,3,117,2,0,0,1,999,3500,4181667,4,,
94952,Petaluma,CA,Sonoma,98574,1172500,23,73,14,2,6,15,584,2080,1910119,38,,
94953,Petaluma,CA,Sonoma,,2500000,1,1807,0,0,0,,833,3000,2500000,1,,
94954,Petaluma,CA,Sonoma,112095,922500,21,40,20,0,4,14,469,1960,1684401,35,,
94955,Petaluma,CA,Sonoma,,,,,,,,,,,,,,
94956,Point Reyes Station,CA,Marin,5268,11000000,1,26,0,0,0,,20677,532,11000000,1,,
94957,Ross,CA,Marin,3996,19900000,1,137,0,0,0,1,1880,10294,19900000,2,,
94960,San Anselmo,CA,Marin,47220,1448750,7,113,6,0,0,9,886,1510,1716694,15,,
94963,San Geronimo,CA,Marin,1707,,,,,,,,,,,,,
94964,San Quentin,CA,Marin,15282,,,,,,,,,,,,,
94965,Sausalito,CA,Marin,32541,2225000,13,109,10,0,4,6,1035,2247,2519624,17,,
94966,Sausalito,CA,Marin,,,,,,,,,,,,,,
94970,Stinson Beach,CA,Marin,2049,,,,,,,,,,,,,
94971,Tomales,CA,Marin,1011,,,,,,,,,,,,,
94972,Valley Ford,CA,Sonoma,156,,,,,,,,,,,,,
94973,Woodacre,CA,Marin,4287,,,,,,,,,,,,,
94974,San Quentin,CA,Marin,,,,,,,,,,,,,,
94975,Petaluma,CA,Sonoma,,,,,,,,,,,,,,
94976,Corte Madera,CA,Marin,,,,,,,,,,,,,,
94977,Larkspur,CA,Marin,,,,,,,,,,,,,,
94978,Fairfax,CA,Marin,,,,,,,,,,,,,,
94979,San Anselmo,CA,Marin,,,,,,,,,,,,,,
94998,Novato,CA,Marin,,,,,,,,,,,,,,
94999,Petaluma,CA,Sonoma,,,,,,,,,,,,,,
95001,Aptos,CA,Santa Cruz,,,,,,,,,,,,,,
95002,Alviso,CA,Santa Clara,6231,,,,,,,,,,,,,
95003,Aptos,CA,Santa Cruz,71922,1465000,25,25,24,0,6,17,868,1698,1787186,42,,
95004,Aromas,CA,Monterey,11754,1164498,2,145,0,0,0,3,814,1547,1172246,5,,
95005,Ben Lomond,CA,Santa Cruz,18933,,,,,,,,,,,,,
95006,Boulder Creek,CA,Santa Cruz,26937,,,,,,,,,,,,,
95007,Brookdale,CA,Santa Cruz,2028,762000,3,12,2,0,0,,638,1378,746667,3,,
95008,Campbell,CA,Santa Clara,135780,,,,,,,,,,,,,
95009,Campbell,CA,Santa Clara,,,,,,,,,,,,,,
95010,Capitola,CA,Santa Cruz,27411,1247000,7,70,4,0,2,6,970,955,1266454,12,,
95011,Campbell,CA,Santa Clara,,,,,,,,,,,,,,
95012,Castroville,CA,Monterey,30960,529950,1,15,0,0,0,2,799,672,529950,2,,
95013,Coyote,CA,Santa Clara,240,,,,,,,,,,,,,
95014,Cupertino,CA,Santa Clara,182151,2598000,21,24,18,4,6,20,1348,1693,2779146,40,,
95015,Cupertino,CA,Santa Clara,,,,,,,,,,,,,,
95017,Davenport,CA,Santa Cruz,2502,,,,,,,,,,,,,
95018,Felton,CA,Santa Cruz,23334,1033500,8,82,2,0,4,6,731,1375,1317906,14,,
95019,Freedom,CA,Santa Cruz,23181,,,,,,,,,,,,,
95020,Gilroy,CA,Santa Clara,172047,1091750,40,37,26,0,16,30,505,2388,1461312,68,,
95021,Gilroy,CA,Santa Clara,,,,,,,,,,,,,,
95023,Hollister,CA,San Benito,146523,,,,,,,,,,,,,
95024,Hollister,CA,San Benito,,,,,,,,,,,,,,
95026,Holy City,CA,Santa Clara,,,,,,,,,,,,,,
95030,Los Gatos,CA,Santa Clara,38373,3856222,21,35,16,0,2,7,1310,2720,4129731,28,,
95031,Los Gatos,CA,Santa Clara,,,,,,,,,,,,,,
95032,Los Gatos,CA,Santa Clara,75267,2198000,26,21,32,0,8,30,1110,1968,2831334,56,,
95033,Los Gatos,CA,Santa Clara,28116,,,,,,,,,,,,,
95035,Milpitas,CA,Santa Clara,200829,,,,,,,,,,,,,
95036,Milpitas,CA,Santa Clara,,,,,,,,,,,,,,
95037,Morgan Hill,CA,Santa Clara,136737,,,,,,,,,,,,,
95038,Morgan Hill,CA,Santa Clara,,,,,,,,,,,,,,
95039,Moss Landing,CA,Monterey,4131,,,,,,,,,,,,,
95041,Mount Hermon,CA,Santa Cruz,480,539000,1,45,0,0,0,2,579,913,625667,3,,
95042,New Almaden,CA,Santa Clara,,,,,,,,,,,,,,
95043,Paicines,CA,San Benito,1917,,,,,,,,,,,,,
95044,Redwood Estates,CA,Santa Clara,,,,,,,,,,,,,,
95045,San Juan Bautista,CA,San Benito,12138,,,,,,,,,,,,,
95046,San Martin,CA,Santa Clara,19251,2403750,2,84,0,0,2,1,723,3382,2352083,3,,
95050,Santa Clara,CA,Santa Clara,107769,1296648,6,24,18,0,0,18,913,1325,1231937,25,,
95051,Santa Clara,CA,Santa Clara,162981,1549750,23,29,32,2,6,33,1008,1429,1586052,55,,
95052,Santa Clara,CA,Santa Clara,,,,,,,,,,,,,,
95053,Santa Clara,CA,Santa Clara,6618,,,,,,,,,,,,,
95054,Santa Clara,CA,Santa Clara,70092,1269400,4,38,6,0,0,5,765,1863,1418035,9,,
95055,Santa Clara,CA,Santa Clara,,,,,,,,,,,,,,
95056,Santa Clara,CA,Santa Clara,,,,,,,,,,,,,,
95060,Santa Cruz,CA,Santa Cruz,139131,1849750,31,35,24,0,8,16,733,2189,2217498,46,,
95061,Santa Cruz,CA,Santa Cruz,,,,,,,,,,,,,,
95062,Santa Cruz,CA,Santa Cruz,108237,1772500,21,38,16,0,4,16,1250,1709,2692291,37,,
95063,Santa Cruz,CA,Santa Cruz,,,,,,,,,,,,,,
95064,Santa Cruz,CA,Santa Cruz,21993,,,,,,,,,,,,,
95065,Santa Cruz,CA,Santa Cruz,24339,,,,,,,,,,,,,
95066,Scotts Valley,CA,Santa Cruz,44247,1293000,13,41,10,0,0,6,697,1972,1400904,20,,
95067,Scotts Valley,CA,Santa Cruz,,,,,,,,,,,,,,
95070,Saratoga,CA,Santa Clara,91851,,,,,,,,,,,,,
95071,Saratoga,CA,Santa Clara,,,,,,,,,,,,,,
95073,Soquel,CA,Santa Cruz,30462,1744500,6,98,4,0,0,5,657,2339,2346714,11,,
95075,Tres Pinos,CA,San Benito,993,1700000,1,32,0,0,0,1,601,2829,1700000,2,,
95076,Watsonville,CA,Santa Cruz,247422,,,,,,,,,,,,,
95077,Watsonville,CA,Santa Cruz,,,,,,,,,,,,,,
95101,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95103,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95106,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95108,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95109,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95110,San Jose,CA,Santa Clara,56190,,,,,,,,,,,,,
95111,San Jose,CA,Santa Clara,175398,956250,14,38,14,0,4,17,669,1146,1015957,30,,
95112,San Jose,CA,Santa Clara,167781,,,,,,,,,,,,,
95113,San Jose,CA,Santa Clara,2679,,,,,,,,,,,,,
95115,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95116,San Jose,CA,Santa Clara,154488,762225,12,37,8,0,4,11,665,957,850220,23,,
95117,San Jose,CA,Santa Clara,90201,1613694,7,26,10,0,2,5,1119,1404,1831623,13,,
95118,San Jose,CA,Santa Clara,95796,1416472,12,14,24,0,4,22,875,1558,1348485,35,,
95119,San Jose,CA,Santa Clara,29910,,,,,,,,,,,,,
95120,San Jose,CA,Santa Clara,112371,2210500,24,19,38,0,4,29,854,2581,2392271,53,,
95121,San Jose,CA,Santa Clara,112407,1195000,10,48,6,0,0,9,669,1605,1083001,20,,
95122,San Jose,CA,Santa Clara,169635,790000,7,25,10,0,2,9,645,1168,779049,16,,
95123,San Jose,CA,Santa Clara,186684,1133222,27,15,50,0,4,37,675,1384,1059575,64,,
95124,San Jose,CA,Santa Clara,141246,1755000,23,20,34,0,12,31,986,1809,1910516,54,,
95125,San Jose,CA,Santa Clara,155817,,,,,,,,,,,,,
95126,San Jose,CA,Santa Clara,93147,1213750,14,28,14,0,2,15,888,1298,1389052,29,,
95127,San Jose,CA,Santa Clara,183975,1054720,18,32,18,0,2,22,658,1494,1214202,39,,
95128,San Jose,CA,Santa Clara,104508,1312250,14,20,20,0,2,18,999,1179,1387124,32,,
95129,San Jose,CA,Santa Clara,116160,1549916,11,26,18,0,4,13,1085,1359,1479744,22,,
95130,San Jose,CA,Santa Clara,41733,1607500,4,35,4,0,0,11,1250,1292,1653944,14,,
95131,San Jose,CA,Santa Clara,85695,,,,,,,,,,,,,
95132,San Jose,CA,Santa Clara,120897,1452000,14,18,14,0,2,10,862,1668,1469834,23,,
95133,San Jose,CA,Santa Clara,76203,,,,,,,,,,,,,
95134,San Jose,CA,Santa Clara,45804,851500,1,30,2,0,0,2,921,931,851500,2,,
95135,San Jose,CA,Santa Clara,60360,964000,22,26,28,0,4,13,556,1675,1269852,35,,
95136,San Jose,CA,Santa Clara,128967,1185972,22,15,32,0,2,24,715,1504,1206892,43,,
95138,San Jose,CA,Santa Clara,56667,,,,,,,,,,,,,
95139,San Jose,CA,Santa Clara,20244,1160972,2,87,4,0,0,5,765,1439,1146903,7,,
95140,Mount Hamilton,CA,Santa Clara,573,2655000,3,96,0,0,0,,3793,1000,3001667,3,,
95141,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95148,San Jose,CA,Santa Clara,136584,,,,,,,,,,,,,
95150,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95151,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95152,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95153,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95154,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95155,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95156,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95157,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95158,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95159,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95160,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95161,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95164,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95170,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95172,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95173,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95190,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95191,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95192,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95193,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95194,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95196,San Jose,CA,Santa Clara,,,,,,,,,,,,,,
95201,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95202,Stockton,CA,San Joaquin,19563,598000,1,60,0,0,0,1,337,1773,598000,2,,
95203,Stockton,CA,San Joaquin,47088,308475,17,92,8,4,6,20,233,987,318440,35,,
95204,Stockton,CA,San Joaquin,83358,,,,,,,,,,,,,
95205,Stockton,CA,San Joaquin,114207,,,,,,,,,,,,,
95206,Stockton,CA,San Joaquin,195012,,,,,,,,,,,,,
95207,Stockton,CA,San Joaquin,143895,415000,45,50,26,4,20,30,257,1542,411277,76,,
95208,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95209,Stockton,CA,San Joaquin,118464,494998,36,48,18,0,10,29,254,1973,514257,64,,
95210,Stockton,CA,San Joaquin,117027,,,,,,,,,,,,,
95211,Stockton,CA,San Joaquin,4635,,,,,,,,,,,,,
95212,Stockton,CA,San Joaquin,75717,,,,,,,,,,,,,
95213,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95215,Stockton,CA,San Joaquin,69672,,,,,,,,,,,,,
95219,Stockton,CA,San Joaquin,83652,,,,,,,,,,,,,
95220,Acampo,CA,San Joaquin,21819,886400,4,34,0,0,0,3,353,2277,999325,6,,
95221,Altaville,CA,Calaveras,,,,,,,,,,,,,,
95222,Angels Camp,CA,Calaveras,15876,598000,8,95,2,0,0,8,282,2282,624145,16,,
95223,Arnold,CA,Calaveras,13836,,,,,,,,,,,,,
95224,Avery,CA,Calaveras,1287,443500,2,78,0,0,0,1,331,1347,443500,2,,
95225,Burson,CA,Calaveras,2016,912500,2,109,0,0,0,1,243,3693,912500,2,,
95226,Campo Seco,CA,Calaveras,252,,,,,,,,,,,,,
95227,Clements,CA,San Joaquin,2823,,,,,,,,,,,,,
95228,Copperopolis,CA,Calaveras,11928,,,,,,,,,,,,,
95229,Douglas Flat,CA,Calaveras,,,,,,,,,,,,,,
95230,Farmington,CA,San Joaquin,2154,1750000,1,194,0,0,0,1,584,1541,1750000,2,,
95231,French Camp,CA,San Joaquin,13122,,,,,,,,,,,,,
95232,Glencoe,CA,Calaveras,912,320000,1,40,0,0,0,,303,1056,320000,1,,
95233,Hathaway Pines,CA,Calaveras,1308,,,,,,,,,,,,,
95234,Holt,CA,San Joaquin,210,,,,,,,,,,,,,
95236,Linden,CA,San Joaquin,12669,804500,4,28,4,0,0,6,335,2688,2587600,9,,
95237,Lockeford,CA,San Joaquin,9501,,,,,,,,,,,,,
95240,Lodi,CA,San Joaquin,141516,,,,,,,,,,,,,
95241,Lodi,CA,San Joaquin,,,,,,,,,,,,,,
95242,Lodi,CA,San Joaquin,76179,662425,22,47,20,0,6,22,308,2137,753766,45,,
95245,Mokelumne Hill,CA,Calaveras,6831,465000,14,111,2,0,2,3,309,1362,537079,16,,
95246,Mountain Ranch,CA,Calaveras,4845,449250,10,108,2,0,0,3,299,1926,622931,12,,
95247,Murphys,CA,Calaveras,13104,549975,12,131,4,0,2,5,348,1654,773647,17,,
95248,Rail Road Flat,CA,Calaveras,903,699000,2,66,0,0,0,1,291,2452,699000,3,,
95249,San Andreas,CA,Calaveras,12126,,,,,,,,,,,,,
95251,Vallecito,CA,Calaveras,2301,1499000,1,322,0,0,0,1,431,3478,1499000,2,,
95252,Valley Springs,CA,Calaveras,40380,594000,32,45,20,0,6,22,311,1955,905155,52,,
95253,Victor,CA,San Joaquin,,,,,,,,,,,,,,
95254,Wallace,CA,Calaveras,1440,824000,2,129,2,0,0,1,487,1994,842333,3,,
95255,West Point,CA,Calaveras,6126,,,,,,,,,,,,,
95257,Wilseyville,CA,Calaveras,1239,524500,2,109,0,0,0,7,218,2361,517625,9,,
95258,Woodbridge,CA,San Joaquin,12054,,,,,,,,,,,,,
95267,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95269,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95296,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95297,Stockton,CA,San Joaquin,,,,,,,,,,,,,,
95301,Atwater,CA,Merced,111219,,,,,,,,,,,,,
95303,Ballico,CA,Merced,2736,,,,,,,,,,,,,
95304,Tracy,CA,San Joaquin,47118,,,,,,,,,,,,,
95305,Big Oak Flat,CA,Tuolumne,735,,,,,,,,,,,,,
95306,Catheys Valley,CA,Mariposa,2910,,,,,,,,,,,,,
95307,Ceres,CA,Stanislaus,128259,467000,22,55,14,0,6,17,272,1668,601643,40,,
95309,Chinese Camp,CA,Tuolumne,,,,,,,,,,,,,,
95310,Columbia,CA,Tuolumne,5646,519950,5,124,4,0,0,2,242,2072,506680,6,,
95311,Coulterville,CA,Mariposa,6591,,,,,,,,,,,,,
95312,Cressey,CA,Merced,804,,,,,,,,,,,,,
95313,Crows Landing,CA,Stanislaus,4158,1695000,2,23,0,0,0,,640,2648,1695000,2,,
95315,Delhi,CA,Merced,39054,487251,9,70,4,0,0,2,308,1510,506233,10,,
95316,Denair,CA,Stanislaus,19719,,,,,,,,,,,,,
95317,El Nido,CA,Merced,2451,,,,,,,,,,,,,
95318,El Portal,CA,Mariposa,1623,,,,,,,,,,,,,
95319,Empire,CA,Stanislaus,5247,,,,,,,,,,,,,
95320,Escalon,CA,San Joaquin,38457,776950,7,26,4,0,2,7,384,2190,889742,14,,
95321,Groveland,CA,Tuolumne,11208,424950,25,110,6,0,2,12,245,1870,524488,37,,
95322,Gustine,CA,Merced,26826,,,,,,,,,,,,,
95323,Hickman,CA,Stanislaus,3780,,,,,,,,,,,,,
95324,Hilmar,CA,Merced,21972,,,,,,,,,,,,,
95325,Hornitos,CA,Mariposa,243,,,,,,,,,,,,,
95326,Hughson,CA,Stanislaus,28743,555142,12,36,6,0,2,12,279,2094,926633,24,,
95327,Jamestown,CA,Tuolumne,29418,684500,9,82,0,0,2,6,312,2192,676611,15,,
95328,Keyes,CA,Stanislaus,11979,,,,,,,,,,,,,
95329,La Grange,CA,Stanislaus,7380,,,,,,,,,,,,,
95330,Lathrop,CA,San Joaquin,53559,682330,44,49,30,4,12,72,301,2255,708716,116,,
95333,Le Grand,CA,Merced,8826,298000,5,62,2,0,2,3,242,1308,1026200,8,,
95334,Livingston,CA,Merced,46371,460500,4,98,0,0,0,3,222,2195,567180,8,,
95335,Long Barn,CA,Tuolumne,1623,397500,7,77,0,0,0,3,269,1186,531344,9,,
95336,Manteca,CA,San Joaquin,128025,,,,,,,,,,,,,
95337,Manteca,CA,San Joaquin,94671,720095,50,23,48,0,16,51,297,2520,768212,99,,
95338,Mariposa,CA,Mariposa,33186,482500,35,130,6,0,8,8,259,1732,1033819,44,,
95340,Merced,CA,Merced,101793,420500,44,70,20,0,8,27,260,1706,517397,68,,
95341,Merced,CA,Merced,98901,,,,,,,,,,,,,
95343,Merced,CA,Merced,,,,,,,,,,,,,,
95344,Merced,CA,Merced,,,,,,,,,,,,,,
95345,Midpines,CA,Mariposa,2124,390000,5,93,0,0,0,,339,1398,373600,5,,
95346,Mi Wuk Village,CA,Tuolumne,3816,394350,1,39,2,0,0,9,254,1528,368425,10,,
95347,Moccasin,CA,Tuolumne,,,,,,,,,,,,,,
95348,Merced,CA,Merced,92415,436748,45,35,38,0,12,40,252,1743,649035,88,,
95350,Modesto,CA,Stanislaus,153138,415750,29,33,34,0,6,40,287,1512,430559,68,,
95351,Modesto,CA,Stanislaus,139374,337413,15,53,12,0,0,21,279,1169,332482,37,,
95352,Modesto,CA,Stanislaus,,,,,,,,,,,,,,
95353,Modesto,CA,Stanislaus,,,,,,,,,,,,,,
95354,Modesto,CA,Stanislaus,76182,380000,16,54,12,0,8,25,263,1320,391574,41,,
95355,Modesto,CA,Stanislaus,174933,499225,34,33,40,0,16,46,268,1812,508163,80,,
95356,Modesto,CA,Stanislaus,92754,545808,28,46,22,0,8,19,280,2062,669874,47,,
95357,Modesto,CA,Stanislaus,34677,,,,,,,,,,,,,
95358,Modesto,CA,Stanislaus,95004,418000,17,83,14,0,0,14,292,1541,585941,31,,
95360,Newman,CA,Stanislaus,35136,,,,,,,,,,,,,
95361,Oakdale,CA,Stanislaus,94830,627373,48,37,38,0,16,36,297,2134,726553,85,,
95363,Patterson,CA,Stanislaus,75711,540248,34,42,24,0,6,29,241,2257,640193,63,,
95364,Pinecrest,CA,Tuolumne,159,523500,1,163,0,0,0,,654,800,523500,1,,
95365,Planada,CA,Merced,14955,283500,6,59,4,0,0,2,259,1201,314224,8,,
95366,Ripon,CA,San Joaquin,49725,706250,17,38,6,0,12,13,329,2028,1065014,30,,
95367,Riverbank,CA,Stanislaus,69519,,,,,,,,,,,,,
95368,Salida,CA,Stanislaus,40842,,,,,,,,,,,,,
95369,Snelling,CA,Merced,3297,,,,,,,,,,,,,
95370,Sonora,CA,Tuolumne,80409,,,,,,,,,,,,,
95372,Soulsbyville,CA,Tuolumne,5889,431750,4,76,0,0,0,1,247,1708,451803,5,,
95373,Standard,CA,Tuolumne,,,,,,,,,,,,,,
95374,Stevinson,CA,Merced,6090,,,,,,,,,,,,,
95375,Strawberry,CA,Tuolumne,318,,,,,,,,,,,,,
95376,Tracy,CA,San Joaquin,149577,628222,22,38,24,0,4,29,361,1798,619907,50,,
95377,Tracy,CA,San Joaquin,92706,,,,,,,,,,,,,
95378,Tracy,CA,San Joaquin,,,,,,,,,,,,,,
95379,Tuolumne,CA,Tuolumne,11694,345000,8,46,2,0,4,10,217,1428,442788,18,,
95380,Turlock,CA,Stanislaus,123603,474950,21,78,20,0,4,22,308,1520,657424,42,,
95381,Turlock,CA,Stanislaus,,,,,,,,,,,,,,
95382,Turlock,CA,Stanislaus,108528,593750,27,32,26,0,6,24,288,1926,710249,51,,
95383,Twain Harte,CA,Tuolumne,11811,419724,21,105,4,0,2,14,270,1637,478437,34,,
95385,Vernalis,CA,San Joaquin,1287,,,,,,,,,,,,,
95386,Waterford,CA,Stanislaus,29631,483750,9,59,4,0,0,6,264,1575,554715,15,,
95387,Westley,CA,Stanislaus,1908,,,,,,,,,,,,,
95388,Winton,CA,Merced,39222,,,,,,,,,,,,,
95389,Yosemite National Park,CA,Mariposa,3816,,,,,,,,,,,,,
95391,Tracy,CA,San Joaquin,29877,903000,4,32,8,0,0,13,380,2569,903401,17,,
95397,Modesto,CA,Stanislaus,,,,,,,,,,,,,,
95401,Santa Rosa,CA,Sonoma,110943,971500,16,48,12,2,2,15,502,1669,1202451,30,,
95402,Santa Rosa,CA,Sonoma,,,,,,,,,,,,,,
95403,Santa Rosa,CA,Sonoma,135492,962500,46,39,38,0,10,26,457,2230,1229980,71,,
95404,Santa Rosa,CA,Sonoma,119283,1495000,48,80,28,0,12,17,587,2534,2149828,64,,
95405,Santa Rosa,CA,Sonoma,64197,748000,10,43,10,0,4,13,460,1649,791416,22,,
95406,Santa Rosa,CA,Sonoma,,,,,,,,,,,,,,
95407,Santa Rosa,CA,Sonoma,118056,725250,11,85,14,0,8,13,441,1420,933321,24,,
95409,Santa Rosa,CA,Sonoma,81561,774000,29,41,40,2,12,24,460,1799,1113258,55,,
95410,Albion,CA,Mendocino,2850,,,,,,,,,,,,,
95412,Annapolis,CA,Sonoma,1203,,,,,,,,,,,,,
95415,Boonville,CA,Mendocino,4776,2055500,2,21,0,0,0,,900,2192,2055500,2,,
95416,Boyes Hot Springs,CA,Sonoma,,,,,,,,,,,,,,
95417,Branscomb,CA,Mendocino,891,,,,,,,,,,,,,
95418,Calpella,CA,Mendocino,,,,,,,,,,,,,,
95419,Camp Meeker,CA,Sonoma,,,,,,,,,,,,,,
95420,Caspar,CA,Mendocino,1122,1900000,1,80,0,0,0,2,1047,1815,1900000,3,,
95421,Cazadero,CA,Sonoma,4776,750000,3,170,2,0,0,1,403,1798,662667,4,,
95422,Clearlake,CA,Lake,46755,,,,,,,,,,,,,
95423,Clearlake Oaks,CA,Lake,11241,299000,19,88,8,0,0,8,215,1389,331072,27,,
95424,Clearlake Park,CA,Lake,,,,,,,,,,,,,,
95425,Cloverdale,CA,Sonoma,32523,,,,,,,,,,,,,
95426,Cobb,CA,Lake,6441,409000,9,43,4,0,2,1,236,1879,444756,9,,
95427,Comptche,CA,Mendocino,1377,,,,,,,,,,,,,
95428,Covelo,CA,Mendocino,7548,414750,24,173,0,0,2,,304,1300,486426,24,,
95429,Dos Rios,CA,Mendocino,210,,,,,,,,,,,,,
95430,Duncans Mills,CA,Sonoma,132,,,,,,,,,,,,,
95431,Eldridge,CA,Sonoma,1893,,,,,,,,,,,,,
95432,Elk,CA,Mendocino,1278,1175000,4,184,0,0,0,,762,2024,1550000,4,,
95433,El Verano,CA,Sonoma,,,,,,,,,,,,,,
95435,Finley,CA,Lake,246,,,,,,,,,,,,,
95436,Forestville,CA,Sonoma,16254,,,,,,,,,,,,,
95437,Fort Bragg,CA,Mendocino,44397,666750,24,113,8,0,2,15,429,1571,844877,39,,
95439,Fulton,CA,Sonoma,2025,,,,,,,,,,,,,
95441,Geyserville,CA,Sonoma,6042,,,,,,,,,,,,,
95442,Glen Ellen,CA,Sonoma,9534,2045000,14,163,4,0,0,2,933,1657,2418398,16,,
95443,Glenhaven,CA,Lake,699,,,,,,,,,,,,,
95444,Graton,CA,Sonoma,2244,975000,1,42,0,0,0,1,523,1864,975000,2,,
95445,Gualala,CA,Mendocino,6279,,,,,,,,,,,,,
95446,Guerneville,CA,Sonoma,14250,570500,11,75,10,0,2,8,609,1020,654062,18,,
95448,Healdsburg,CA,Sonoma,50556,1695000,30,57,28,2,6,15,821,2054,2545695,45,,
95449,Hopland,CA,Mendocino,4521,749000,5,71,2,0,2,1,359,1643,1136000,5,,
95450,Jenner,CA,Sonoma,1161,1417000,3,27,4,0,0,,1110,1403,1536250,3,,
95451,Kelseyville,CA,Lake,33639,,,,,,,,,,,,,
95452,Kenwood,CA,Sonoma,4179,2249000,5,139,0,0,0,1,866,2134,2547600,6,,
95453,Lakeport,CA,Lake,33768,399450,27,87,16,0,6,11,270,1441,588234,38,,
95454,Laytonville,CA,Mendocino,7668,,,,,,,,,,,,,
95456,Little River,CA,Mendocino,2385,,,,,,,,,,,,,
95457,Lower Lake,CA,Lake,8679,568500,23,115,4,0,6,7,351,1472,754663,30,,
95458,Lucerne,CA,Lake,9312,,,,,,,,,,,,,
95459,Manchester,CA,Mendocino,1512,1029988,6,243,0,0,0,3,710,1298,2850229,8,,
95460,Mendocino,CA,Mendocino,6855,1344250,8,169,0,0,0,3,779,1741,1452762,10,,
